Time (Milis), Pressure (Pa), x (g), y (g), z (g), gx, gy, gz, Temp (C), mx, my, mz, heading (rad)
32438, 91432.00,-0.28,-1.16,-0.01, 3.83,-7.17, 6.40,19.95, 377.20, -19.32, 676.20, -0.01
32574, 91438.00,-0.22,-1.19, 0.00,32.14, 4.17,-12.17,19.96, 350.52, -57.04, 704.72, -0.12
32743, 91438.00,-0.21,-1.19,-0.00,11.06, 4.94, 0.77,19.97, 326.60, -78.20, 720.36, -0.19
32879, 91438.00,-0.28,-1.11,-0.03,-9.39,-4.66,14.12,19.96, 349.60, -52.44, 710.24, -0.10
33012, 91429.00,-0.26,-1.18,-0.01,-8.56, 2.23,24.56,19.95, 369.84, -31.28, 697.36, -0.04
33147, 91435.00,-0.27,-1.19,-0.01, 4.24,-1.60, 7.65,19.96, 372.60, -28.52, 694.60, -0.03
33282, 91432.00,-0.22,-1.17,-0.00,21.57, 5.57,-4.52,19.96, 350.52, -52.44, 713.00, -0.10
33418, 91432.00,-0.26,-1.15,-0.01,18.09,-3.34,-4.31,19.95, 333.04, -81.88, 719.44, -0.20
33556, 91429.00,-0.22,-1.19,-0.00,-1.60, 8.14,15.51,19.96, 337.64, -45.08, 716.68, -0.09
33709, 91435.00,-0.24,-1.28, 0.01,-16.42,-2.43,18.43,19.96, 359.72, -39.56, 688.16, -0.06
33842, 91435.00,-0.24,-1.13, 0.00, 4.80,15.03,11.90,19.96, 359.72, -38.64, 687.24, -0.06
34281, 91429.00,-0.25,-1.13,-0.01,-9.95, 2.85, 9.81,19.96, 361.56, -34.96, 702.88, -0.05
34526, 91435.00,-0.24,-1.16,-0.01,-7.72, 1.53,11.34,19.96, 364.32, -41.40, 692.76, -0.07
34669, 91435.00,-0.26,-1.17,-0.01, 1.60,-5.15, 3.76,19.96, 359.72, -32.20, 694.60, -0.04
34805, 91429.00,-0.23,-1.22, 0.01,21.91, 7.17, 4.31,19.96, 353.28, -52.44, 702.88, -0.10
34961, 91429.00,-0.24,-1.21,-0.02,13.91, 8.35, 5.77,19.97, 354.20, -76.36, 716.68, -0.17
35096, 91432.00,-0.21,-1.17,-0.00,-1.67, 2.64,14.33,19.96, 364.32, -49.68, 710.24, -0.09
35235, 91424.00,-0.29,-1.05,-0.05, 0.35,-6.68, 1.18,19.97, 356.96, -52.44, 703.80, -0.10
35370, 91429.00,-0.23,-1.29,-0.01,-9.39, 1.46, 6.61,19.96, 350.52, -31.28, 701.96, -0.04
35506, 91435.00,-0.26,-1.16,-0.00,12.52,11.13, 5.63,19.96, 356.04, -39.56, 702.88, -0.06
35640, 91429.00,-0.23,-1.18,-0.00,22.82, 5.08,11.90,19.96, 359.72, -75.44, 713.92, -0.16
35777, 91427.00,-0.26,-1.16,-0.02, 8.63,-3.34, 7.17,19.96, 360.64, -57.96, 720.36, -0.11
35928, 91432.00,-0.25,-1.21,-0.01,-7.72, 2.50, 6.33,19.95, 352.36, -61.64, 721.28, -0.13
36066, 91429.00,-0.25,-1.15,-0.02,-5.36, 4.80, 6.89,19.95, 354.20, -46.92, 710.24, -0.09
36200, 91427.00,-0.26,-1.16,-0.01, 7.51,-2.23, 5.84,19.96, 361.56, -49.68, 711.16, -0.09
36374, 91432.00,-0.27,-1.12,-0.03,16.90, 0.42, 3.55,19.96, 356.04, -41.40, 715.76, -0.07
36515, 91432.00,-0.24,-1.19,-0.01, 7.79, 1.04, 9.18,19.96, 354.20, -69.92, 718.52, -0.15
36653, 91429.00,-0.27,-1.13,-0.01, 0.83, 1.88, 4.94,19.96, 351.44, -63.48, 714.84, -0.13
36787, 91435.00,-0.23,-1.23,-0.00,-2.64, 4.10,13.70,19.97, 350.52, -20.24, 706.56, -0.01
36936, 91427.00,-0.27,-1.14,-0.02, 5.43, 1.11, 6.05,19.96, 356.96, -39.56, 703.80, -0.06
37070, 91427.00,-0.24,-1.18,-0.01,10.43, 2.43, 6.68,19.96, 351.44, -58.88, 705.64, -0.12
37215, 91427.00,-0.24,-1.19,-0.01, 9.04, 2.43, 5.36,19.97, 348.68, -60.72, 706.56, -0.13
37348, 91438.00,-0.27,-1.14,-0.02, 0.42,-2.64, 4.38,19.96, 345.92, -58.88, 706.56, -0.12
37486, 91432.00,-0.24,-1.19,-0.01, 3.76, 4.87,12.52,19.95, 354.20, -45.08, 702.88, -0.08
37619, 91427.00,-0.26,-1.18,-0.01, 4.03,-2.50, 6.61,19.96, 359.72, -44.16, 698.28, -0.08
37756, 91429.00,-0.24,-1.16,-0.01,15.17, 1.88, 5.08,19.96, 352.36, -29.44, 702.88, -0.04
37904, 91432.00,-0.25,-1.18, 0.00, 9.95, 1.60, 8.00,19.96, 354.20, -69.00, 710.24, -0.15
38041, 91432.00,-0.25,-1.16,-0.01,-5.01, 3.90,14.05,19.95, 360.64, -56.12, 701.04, -0.11
38174, 91438.00,-0.24,-1.19,-0.00,-3.41, 1.53,10.43,19.96, 369.84, -45.08, 695.52, -0.08
38316, 91435.00,-0.26,-1.16,-0.01,11.48,-0.21, 1.74,19.97, 361.56, -48.76, 700.12, -0.09
38455, 91438.00,-0.22,-1.20,-0.01,13.57, 6.05, 3.83,19.96, 354.20, -38.64, 709.32, -0.06
38592, 91432.00,-0.23,-1.17, 0.00, 1.46, 0.14,10.50,19.95, 358.80, -66.24, 702.88, -0.14
38745, 91429.00,-0.26,-1.19,-0.01, 1.81,-0.97,10.02,19.96, 362.48, -57.04, 701.96, -0.11
38882, 91429.00,-0.26,-1.17,-0.01, 4.10, 0.56, 3.55,19.96, 367.08, -55.20, 702.88, -0.10
39015, 91429.00,-0.22,-1.24, 0.00,10.85, 7.72,11.13,19.96, 362.48, -40.48, 704.72, -0.07
39152, 91435.00,-0.28,-1.10,-0.03, 4.17,-2.37, 2.16,19.96, 361.56, -72.68, 703.80, -0.15
39285, 91435.00,-0.25,-1.21, 0.00, 5.84, 2.85, 4.45,19.96, 356.04, -64.40, 707.48, -0.13
39422, 91429.00,-0.25,-1.16,-0.01, 0.21, 0.42, 8.07,19.96, 359.72, -62.56, 705.64, -0.13
39577, 91427.00,-0.25,-1.18,-0.01,-4.73,-0.56,12.10,19.96, 366.16, -44.16, 701.96, -0.07
39730, 91435.00,-0.24,-1.08,-0.01, 6.89, 1.95,11.69,19.96, 376.28, -53.36, 704.72, -0.10
39863, 91429.00,-0.27,-1.15,-0.02,24.70,-4.66, 1.67,19.96, 380.88, -101.20, 728.64, -0.21
40000, 91429.00,-0.21,-1.22,-0.02,24.07,-1.60,12.80,19.96, 386.40, -133.40, 736.92, -0.29
40134, 91435.00,-0.27,-1.14,-0.02,-16.28, 2.16, 7.72,19.94, 377.20, -86.48, 731.40, -0.18
40899, 91429.00,-0.26,-1.13,-0.02,-2.85, 3.34, 2.23,19.95, 385.48, -65.32, 713.00, -0.12
41226, 91432.00,-0.29,-1.01,-0.04,16.83,-8.63,-7.37,19.96, 365.24, -86.48, 735.08, -0.19
41383, 91432.00,-0.24,-1.29, 0.01,26.92, 5.08,24.28,19.95, 392.84, -126.96, 736.00, -0.27
41521, 91424.00,-0.25,-1.16,-0.01, 1.81, 5.77,10.92,19.96, 397.44, -124.20, 729.56, -0.26
41663, 91432.00,-0.26,-1.05,-0.02,-13.57,-8.70,-4.66,19.96, 379.96, -91.08, 730.48, -0.19
41800, 91429.00,-0.25,-1.23, 0.00,-8.00,-11.55,11.20,19.97, 380.88, -65.32, 727.72, -0.12
41949, 91421.00,-0.26,-1.16,-0.02,26.30, 7.93, 0.42,19.96, 367.08, -58.88, 736.92, -0.11
42085, 91429.00,-0.21,-1.24,-0.00,20.45,17.32, 9.67,19.96, 365.24, -128.80, 748.88, -0.29
42225, 91427.00,-0.26,-1.14,-0.01, 3.69, 6.89,17.18,19.96, 395.60, -126.96, 729.56, -0.26
42377, 91427.00,-0.24,-1.15,-0.00,-20.94,-1.60,18.09,19.96, 411.24, -72.68, 707.48, -0.13
42517, 91424.00,-0.26,-1.16,-0.00,-10.57,-4.10,-1.18,19.96, 388.24, -45.08, 705.64, -0.07
42652, 91424.00,-0.26,-1.18, 0.00,29.98, 7.79,-11.41,19.96, 355.12, -79.12, 729.56, -0.17
42797, 91424.00,-0.25,-1.16,-0.02,33.67,16.28,10.57,19.96, 353.28, -128.80, 744.28, -0.30
42940, 91424.00,-0.22,-1.19,-0.00,-0.77,11.20,28.38,19.97, 393.76, -97.52, 728.64, -0.20
43087, 91418.00,-0.28,-1.14,-0.01,-21.01,-5.43,10.30,19.96, 403.88, -53.36, 709.32, -0.09
43223, 91424.00,-0.22,-1.21,-0.01,-6.61, 0.00,-0.90,19.97, 385.48, -51.52, 706.56, -0.09
43378, 91427.00,-0.26,-1.17,-0.02,24.77, 0.63,-6.05,19.97, 356.96, -45.08, 722.20, -0.08
43518, 91424.00,-0.25,-1.18,-0.00,23.44,10.57,16.21,19.96, 374.44, -96.60, 731.40, -0.21
43659, 91421.00,-0.16,-1.23, 0.02,-2.16,24.97,40.97,19.97, 404.80, -80.96, 713.00, -0.15
43795, 91416.00,-0.24,-1.11,-0.00,-12.31, 2.16,-3.62,19.96, 401.12, -81.88, 700.12, -0.16
43935, 91427.00,-0.28,-1.09,-0.01,-15.10,-33.46,-20.31,19.98, 350.52, -49.68, 714.84, -0.10
44071, 91429.00,-0.30,-1.15,-0.03,24.97,-7.23,-13.29,19.97, 310.96, -69.92, 736.92, -0.18
44212, 91427.00,-0.28,-1.15,-0.02,22.61,21.01,26.50,19.96, 331.20, -108.56, 745.20, -0.27
44369, 91418.00,-0.31,-1.12,-0.02,-12.24,39.79,31.65,19.97, 420.44, -69.92, 738.76, -0.12
44510, 91418.00,-0.28,-1.11,-0.06,-2.57,23.58,-6.19,19.96, 379.96, -43.24, 774.64, -0.07
44644, 91418.00,-0.21,-1.24, 0.01,13.15,30.26,-30.54,19.96, 333.96, -48.76, 804.08, -0.10
44782, 91421.00,-0.18,-1.25, 0.00,16.56,55.51,18.85,19.98, 318.32, -49.68, 829.84, -0.11
44929, 91421.00,-0.28,-1.24,-0.04, 3.69, 7.79,56.14,19.98, 423.20, -55.20, 822.48, -0.08
45079, 91421.00,-0.29,-1.13,-0.04,46.26,17.60,14.05,19.96, 469.20, -115.92, 824.32, -0.20
45214, 91418.00,-0.24,-1.25,-0.08,53.43,24.21,-14.05,19.99, 425.96, -186.76, 814.20, -0.37
45370, 91424.00,-0.32,-0.95,-0.04,-52.66,-44.45,-28.31,19.98, 312.80, -75.44, 820.64, -0.19
45505, 91418.00,-0.23,-1.23, 0.00,-74.09,-43.34,-14.12,19.99, 270.48, 80.96, 741.52,  0.34
45645, 91416.00,-0.26,-1.20,-0.04, 8.56,42.43,32.90,19.98, 293.48, 100.28, 707.48,  0.37
45779, 91421.00,-0.26,-1.18,-0.02,75.34, 2.30,18.64,19.99, 360.64, 28.52, 740.60,  0.12
45923, 91413.00,-0.24,-1.18,-0.02,37.84,-42.57,10.64,19.98, 385.48, -87.40, 769.12, -0.18
46058, 91421.00,-0.32,-1.14,-0.05,-14.68,-53.63,-24.77,19.99, 335.80, -76.36, 786.60, -0.18
46197, 91424.00,-0.18,-1.20,-0.01,-25.04,-2.30,29.29,20.00, 350.52, -6.44, 754.40,  0.03
46347, 91416.00,-0.26,-1.12,-0.02,-4.24,-22.26,14.89,19.96, 387.32, 14.72, 750.72,  0.08
46486, 91418.00,-0.23,-1.23,-0.00,38.54,-13.70,11.13,19.96, 388.24, -46.92, 787.52, -0.07
46620, 91416.00,-0.31,-1.08,-0.04,22.33, 5.84,27.83,19.97, 399.28, -112.24, 798.56, -0.23
46814, 91418.00,-0.30,-1.06,-0.03,-23.72,-19.97,-3.27,19.97, 390.08, -74.52, 800.40, -0.14
46953, 91416.00,-0.22,-1.26, 0.00,25.32,11.83, 6.12,19.95, 378.12, -62.56, 804.08, -0.12
